chrom,start,end,tile_id,score,strand,GM12878,Jurkat,MRC5,A549,HEK293,K562,GM12878_active,Jurkat_active,MRC5_active,A549_active,HEK293_active,K562_active,ATAC_signal,GM12878_category,Jurkat_category,MRC5_category,A549_category,HEK293_category,K562_category
KT899744.1,8650,8850,Herpesvirus:Herpes_Simplex_1_KOS:174:+,0,+,0.896931644107581,0.9201866048773036,1.6173772561229085,1.7912379034384045,1.771341797712977,2.905755966738303,False,False,False,False,False,True,153.14197,Neither,Neither,Neither,Neither,Neither,Active only
KT899744.1,8750,8950,Herpesvirus:Herpes_Simplex_1_KOS:176:+,0,+,0.877965758239207,1.3427146641991192,1.7083057687393712,1.7006846706707806,1.1376238555955382,2.038814961875978,False,False,False,False,False,False,119.19385,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,8800,9000,Herpesvirus:Herpes_Simplex_1_KOS:177:+,0,+,2.041212697538056,3.247356818309337,2.518998091339109,3.390874424056399,3.9576453622645578,5.783330482746383,True,True,True,True,True,True,120.29197,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,8950,9150,Herpesvirus:Herpes_Simplex_1_KOS:180:+,0,+,1.77649999450426,2.337623710269658,2.503303461345208,3.676543802043837,2.554170923857712,4.575298428897861,True,True,True,True,True,True,173.1591,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,9050,9250,Herpesvirus:Herpes_Simplex_1_KOS:182:+,0,+,1.0065048357330828,1.0480567585769578,1.1121869267599278,1.049713292295661,0.8058696011259586,1.451750722493935,False,False,False,False,False,False,357.237,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,9100,9300,Herpesvirus:Herpes_Simplex_1_KOS:183:+,0,+,1.034044655586167,1.0753207182064983,1.0391558252441475,1.0467596609556795,1.064362600429464,1.2078936364134294,False,False,False,False,False,False,419.07727,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,9150,9350,Herpesvirus:Herpes_Simplex_1_KOS:184:+,0,+,1.328077722470343,1.3764003007216026,1.012443938349145,1.1855998648971162,1.2062226372497462,1.3056985191966,False,False,False,False,False,False,442.98523,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,9200,9400,Herpesvirus:Herpes_Simplex_1_KOS:185:+,0,+,1.1740913402352282,1.1318014768933171,1.0633792148276855,1.165889085691716,1.1262701275078255,1.1251780599647088,False,False,False,False,False,False,497.60922,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,9250,9450,Herpesvirus:Herpes_Simplex_1_KOS:186:+,0,+,1.3196302078378843,1.0911137869967504,1.139412773597809,1.4416153304634864,1.54091966406499,1.2841252327439734,False,False,False,False,False,False,544.60913,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,9300,9500,Herpesvirus:Herpes_Simplex_1_KOS:187:+,0,+,1.0524499579263218,0.9175776426834262,1.0943100950757958,1.1977751837095405,1.293757305528397,1.2217309569730537,False,False,False,False,False,False,599.32733,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,9350,9550,Herpesvirus:Herpes_Simplex_1_KOS:188:+,0,+,1.6339793788633543,1.2746064977807467,2.862492572349889,2.0113578811864268,1.1238962882214594,2.0168925811824048,True,False,True,True,False,False,634.5929,Active only,Neither,Active only,Active only,Neither,Neither
KT899744.1,9400,9600,Herpesvirus:Herpes_Simplex_1_KOS:189:+,0,+,2.294132409329132,1.6559812882475455,4.57914840719491,3.0596700124952587,1.5969436414753242,3.364895663017288,True,True,True,True,False,True,653.669,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible,Accessible only,Active & Accessible
KT899744.1,9450,9650,Herpesvirus:Herpes_Simplex_1_KOS:190:+,0,+,2.104193972653937,1.2922900627462812,2.8257049325792862,1.7318734933553468,1.2471880265922624,2.439875359170797,True,False,True,False,False,False,647.7077,Active only,Neither,Active only,Neither,Neither,Neither
KT899744.1,9500,9700,Herpesvirus:Herpes_Simplex_1_KOS:191:+,0,+,2.1863657060700463,1.2411610820711996,2.8927807024690733,1.82127895885302,1.322888675201463,2.140844849588691,True,False,True,False,False,False,638.7658,Active only,Neither,Active only,Neither,Neither,Neither
KT899744.1,9550,9750,Herpesvirus:Herpes_Simplex_1_KOS:192:+,0,+,1.0970092570263776,0.9327551314205552,1.229519245615084,1.0935260662727586,1.4087020268855464,1.2807121635727134,False,False,False,False,False,False,642.3426,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,9600,9800,Herpesvirus:Herpes_Simplex_1_KOS:193:+,0,+,0.840685232332125,1.031872829947074,1.008833795222801,0.844019762580106,0.8608525108118872,0.8410099690661641,False,False,False,False,False,False,601.3039,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,9650,9850,Herpesvirus:Herpes_Simplex_1_KOS:194:+,0,+,1.5602564586311565,1.3238498369844818,2.034382447358739,2.0639417604197656,1.4152249809323127,1.869287078238368,False,False,True,True,False,False,580.50226,Neither,Neither,Active only,Active only,Neither,Neither
KT899744.1,9700,9900,Herpesvirus:Herpes_Simplex_1_KOS:195:+,0,+,1.318410120788636,1.053523774930092,1.589318858671477,0.9936527686401811,0.804355690785048,1.1548635314306266,False,False,False,False,False,False,587.24786,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,9750,9950,Herpesvirus:Herpes_Simplex_1_KOS:196:+,0,+,1.2045587994583062,1.0682267376374015,1.2820227955129782,1.0329650451674657,0.8499170063093816,1.209562787825676,False,False,False,False,False,False,580.40814,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,9800,10000,Herpesvirus:Herpes_Simplex_1_KOS:197:+,0,+,1.3504729283642198,1.2204702283856972,1.1421076431270285,1.2338552711824462,0.8511281971980872,1.320666967747865,False,False,False,False,False,False,560.10846,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,9850,10050,Herpesvirus:Herpes_Simplex_1_KOS:198:+,0,+,1.2120702124119858,1.6963320246568512,1.183344250591965,1.2810260620512417,1.2123686355356935,1.4707953175947055,False,True,False,False,False,False,544.923,Neither,Active only,Neither,Neither,Neither,Neither
KT899744.1,9900,10100,Herpesvirus:Herpes_Simplex_1_KOS:199:+,0,+,1.2263558951678497,1.5392590366196823,1.5081742153178466,1.4348418171739103,1.7630353698464876,2.114102249918597,False,False,False,False,False,False,553.3315,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,9950,10150,Herpesvirus:Herpes_Simplex_1_KOS:200:+,0,+,1.1533032822399707,1.4646024205323749,1.5641075551981884,1.6725202395607472,1.6421582564145158,2.197668503457712,False,False,False,False,False,False,553.6452,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,10000,10200,Herpesvirus:Herpes_Simplex_1_KOS:201:+,0,+,1.2872025166052965,0.9804618411685524,2.5498573881406874,1.3945038999494486,1.1173983924108997,1.3447183355736545,False,False,True,False,False,False,587.8126,Neither,Neither,Active only,Neither,Neither,Neither
KT899744.1,10050,10250,Herpesvirus:Herpes_Simplex_1_KOS:202:+,0,+,1.424810228147087,1.0727166578431515,1.3340241320893964,0.9242004300963356,0.6787842010915166,0.9478497938187226,False,False,False,False,False,False,622.8899,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,10100,10300,Herpesvirus:Herpes_Simplex_1_KOS:203:+,0,+,1.4748758453767108,1.0141363917226176,1.3333642512642214,1.108906058493351,0.987907451293221,1.201903113945288,False,False,False,False,False,False,629.13354,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,10150,10350,Herpesvirus:Herpes_Simplex_1_KOS:204:+,0,+,1.4337738723633622,1.1566277612414753,1.2041652953019026,1.2518312208127544,1.1512424533014238,1.868289204115288,False,False,False,False,False,False,654.82965,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,10200,10400,Herpesvirus:Herpes_Simplex_1_KOS:205:+,0,+,1.2975619940383545,1.110828977478189,1.0951200207812652,1.137481599076328,0.9215582000936604,1.6999332118298294,False,False,False,False,False,False,622.733,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,10250,10450,Herpesvirus:Herpes_Simplex_1_KOS:206:+,0,+,1.003409312597756,1.0300577872251155,1.2281812692255276,0.8920446665295045,0.9593990472826804,2.014296068364949,False,False,False,False,False,False,591.9227,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,10300,10500,Herpesvirus:Herpes_Simplex_1_KOS:207:+,0,+,0.8100229468917874,0.9790535993731764,0.9971396745410104,0.9878546074130116,0.8445711896217318,1.3479985310912463,False,False,False,False,False,False,568.5797,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,10350,10550,Herpesvirus:Herpes_Simplex_1_KOS:208:+,0,+,1.5584542141360394,2.3403282340814044,1.667032848093588,2.291272007981617,2.7965277751839603,4.428496285109366,False,True,False,True,True,True,558.72797,Neither,Active only,Neither,Active only,Active only,Active only
KT899744.1,10400,10600,Herpesvirus:Herpes_Simplex_1_KOS:209:+,0,+,1.5314646445449012,2.7450258693728538,2.350124649356538,2.5929891588831606,3.330783700830456,4.7540854638678605,False,True,True,True,True,True,600.645,Neither,Active only,Active only,Active only,Active only,Active only
KT899744.1,10450,10650,Herpesvirus:Herpes_Simplex_1_KOS:210:+,0,+,1.230077428564354,2.040283942993903,2.116203071714457,2.0926248795135654,2.8564916334237083,4.450480620133521,False,True,True,True,True,True,656.7751,Accessible only,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible
KT899744.1,10500,10700,Herpesvirus:Herpes_Simplex_1_KOS:211:+,0,+,1.4097663581075872,1.510698702416862,1.674981454950104,2.018913829925424,3.312485744126483,4.190760336097036,False,False,False,True,True,True,706.9125,Accessible only,Accessible only,Accessible only,Active & Accessible,Active & Accessible,Active & Accessible
KT899744.1,10550,10750,Herpesvirus:Herpes_Simplex_1_KOS:212:+,0,+,1.3674291928327231,0.9589170920796936,0.9613366237433454,0.9898132474380916,0.8480822066310199,1.04288981389387,False,False,False,False,False,False,733.9266,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,10600,10800,Herpesvirus:Herpes_Simplex_1_KOS:213:+,0,+,1.558817222032728,1.0925416312161271,1.1341174121521695,1.0960832637360596,1.0102777409210322,1.0730707265971693,False,False,False,False,False,False,765.3331,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,10650,10850,Herpesvirus:Herpes_Simplex_1_KOS:214:+,0,+,1.8127138499067577,1.3125732286317455,1.2176958767884576,1.86265650842792,0.9882670560171332,1.0872876375196696,True,False,False,False,False,False,706.72437,Active & Accessible,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,10700,10900,Herpesvirus:Herpes_Simplex_1_KOS:215:+,0,+,1.73614587322647,1.1574408288108011,1.1964640852473003,1.5833835866917023,0.724863151166159,1.1131164044040818,True,False,False,False,False,False,656.21045,Active & Accessible,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,10750,10950,Herpesvirus:Herpes_Simplex_1_KOS:216:+,0,+,2.4368402389201056,1.0392179466737756,1.4206981161440646,2.0704871198669275,0.8028242640365529,1.6573509266168274,True,False,False,True,False,False,641.87195,Active only,Neither,Neither,Active only,Neither,Neither
KT899744.1,10800,11000,Herpesvirus:Herpes_Simplex_1_KOS:217:+,0,+,0.901493710015485,0.8642690896424442,0.8644469154485749,0.9973627605929152,0.6916145360224978,1.0065108031409309,False,False,False,False,False,False,606.3867,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,10850,11050,Herpesvirus:Herpes_Simplex_1_KOS:218:+,0,+,1.0436245882822472,1.0158789360772058,1.3348378491319028,1.1856092423561202,1.115712344225322,2.100706682245947,False,False,False,False,False,False,635.7224,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,10900,11100,Herpesvirus:Herpes_Simplex_1_KOS:219:+,0,+,1.0535135711922303,1.320707483988073,1.2617002815481106,1.3069621819045951,1.1589647156428655,1.7270777057509734,False,False,False,False,False,False,657.18286,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,10950,11150,Herpesvirus:Herpes_Simplex_1_KOS:220:+,0,+,1.8915879409815883,1.8926593937403784,3.7515085837401214,2.007711752682033,2.0659108274476967,3.748100938538172,True,True,True,True,False,True,649.59,Active only,Active only,Active only,Active only,Neither,Active only
KT899744.1,11000,11200,Herpesvirus:Herpes_Simplex_1_KOS:221:+,0,+,1.9480170238626875,1.7415815223537687,3.6928616543960073,2.0165710289625096,2.1769004613590344,3.80279604201736,True,True,True,True,True,True,637.76166,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,11050,11250,Herpesvirus:Herpes_Simplex_1_KOS:222:+,0,+,2.2914174068105533,1.575905748036775,3.465308342860088,2.070154133129168,2.0473388478143573,3.894255155532977,True,False,True,True,False,True,644.91516,Active only,Neither,Active only,Active only,Neither,Active only
KT899744.1,11100,11300,Herpesvirus:Herpes_Simplex_1_KOS:223:+,0,+,1.316013965250752,1.9680746631147783,1.839623722106222,1.838675075768049,2.139434640483836,3.143244094909641,False,True,True,False,True,True,657.8103,Accessible only,Active & Accessible,Active & Accessible,Accessible only,Active & Accessible,Active & Accessible
KT899744.1,11150,11350,Herpesvirus:Herpes_Simplex_1_KOS:224:+,0,+,1.4163816614958806,2.198331830486813,1.6544719743059153,1.7538887721038874,2.472314762509767,3.308574681729469,False,True,False,False,True,True,694.8017,Accessible only,Active & Accessible,Accessible only,Accessible only,Active & Accessible,Active & Accessible
KT899744.1,11200,11400,Herpesvirus:Herpes_Simplex_1_KOS:225:+,0,+,1.3613932199829817,1.7772341247014225,1.4100908774230785,1.532264962215017,1.81860430380319,2.9155890828849533,False,True,False,False,False,True,736.12274,Accessible only,Active & Accessible,Accessible only,Accessible only,Accessible only,Active & Accessible
KT899744.1,11250,11450,Herpesvirus:Herpes_Simplex_1_KOS:226:+,0,+,1.4854570730330003,1.5342663932171114,1.2762832461426887,1.2943660494611875,1.2908501827982988,1.984506902895248,False,False,False,False,False,False,728.4986,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,11300,11500,Herpesvirus:Herpes_Simplex_1_KOS:227:+,0,+,1.595629567616111,1.3831450669024137,2.053559473463502,2.0475049544073656,2.292119552998804,3.2927722702237303,False,False,True,True,True,True,712.1836,Accessible only,Accessible only,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible
KT899744.1,11350,11550,Herpesvirus:Herpes_Simplex_1_KOS:228:+,0,+,0.8723493836380356,1.1660048153743643,1.3963089583635029,2.058944133681482,1.663653168025187,1.914976918510281,False,False,False,True,False,False,656.2417,Accessible only,Accessible only,Accessible only,Active & Accessible,Accessible only,Accessible only
KT899744.1,11400,11600,Herpesvirus:Herpes_Simplex_1_KOS:229:+,0,+,0.9142877331952772,0.919172071393294,1.312349781735886,1.551679938704848,0.8952208072162154,0.9651424091743688,False,False,False,False,False,False,615.956,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,11450,11650,Herpesvirus:Herpes_Simplex_1_KOS:230:+,0,+,1.128451391573833,1.1064140437227503,1.6159063907476692,2.096575740528424,3.418543907998334,3.461693319166652,False,False,False,True,True,True,590.8246,Neither,Neither,Neither,Active only,Active only,Active only
KT899744.1,11500,11700,Herpesvirus:Herpes_Simplex_1_KOS:231:+,0,+,0.982519247677354,1.2212280321869118,1.2722697036742634,1.430566863364224,0.9958640284001286,1.2388083395039746,False,False,False,False,False,False,576.1411,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,11550,11750,Herpesvirus:Herpes_Simplex_1_KOS:232:+,0,+,1.063821038192121,1.116388411856557,0.9173038511483396,1.304689943985216,0.95926961313074,1.4945259905250523,False,False,False,False,False,False,572.53296,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,11600,11800,Herpesvirus:Herpes_Simplex_1_KOS:233:+,0,+,1.008330099480948,1.0144991293810668,0.950917581753398,1.3083253669065322,1.1420898845102112,1.7253542310925143,False,False,False,False,False,False,541.15796,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,11650,11850,Herpesvirus:Herpes_Simplex_1_KOS:234:+,0,+,0.9170104408559764,1.1072716825405788,1.1345818064187063,1.0336581345343738,1.1532439172466782,1.1281983769585884,False,False,False,False,False,False,523.7449,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,11700,11900,Herpesvirus:Herpes_Simplex_1_KOS:235:+,0,+,0.8995977960355241,1.047507629642346,0.9394076664398898,0.9545455351633724,1.012786372989544,1.253155315401464,False,False,False,False,False,False,522.8977,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,11750,11950,Herpesvirus:Herpes_Simplex_1_KOS:236:+,0,+,1.0038503677355777,1.0737871162977004,1.1372924945476277,1.3211057461460785,1.2435294933017442,1.1604326000979155,False,False,False,False,False,False,562.6186,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,11800,12000,Herpesvirus:Herpes_Simplex_1_KOS:237:+,0,+,1.1487842822003018,1.1218069426506283,1.3668261628901783,1.5364358725579534,1.2385372983719602,1.837784930332491,False,False,False,False,False,False,600.01764,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,11850,12050,Herpesvirus:Herpes_Simplex_1_KOS:238:+,0,+,1.117574972030131,1.2604326480137775,1.486803834825643,1.3713397889294487,1.2995200690790427,1.318553753099477,False,False,False,False,False,False,658.8773,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
